;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words
12092;4;1;1;0;0;10;1;1;3;2;0;0;4;1;6;0;6;3;0;4;5;10;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;43;0;5;1;12;4.642857142857143
12093;4;0;1;0;0;3;0;0;1;1;1;0;0;0;2;0;1;2;0;2;1;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;14;0;0;2;8;4.333333333333333
12094;2;0;1;0;5;8;1;1;3;4;0;1;3;1;2;0;6;0;0;1;5;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;30;0;0;2;9;4.416666666666667
12095;2;0;1;0;2;8;0;4;2;2;0;0;1;0;5;0;2;0;0;5;2;4;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;29;0;3;1;8;5.75
12096;1;0;0;0;1;4;1;0;3;2;0;0;1;1;2;0;2;0;0;0;1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;15;0;1;1;6;3.5714285714285716
12097;5;0;3;0;2;9;1;1;5;1;0;1;4;1;2;0;2;1;0;2;5;5;0;2;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;40;0;1;2;9;4.666666666666667
12098;1;0;1;0;1;4;0;3;3;2;0;0;1;0;2;0;4;1;0;2;2;4;2;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;23;0;3;2;7;4.333333333333333
12099;7;1;2;0;2;11;0;3;2;5;0;1;5;1;10;0;5;1;0;3;3;7;1;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;46;0;1;2;9;4.277777777777778
12100;8;1;6;0;5;19;3;5;12;12;0;3;7;2;8;0;9;1;0;8;12;18;3;1;6;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;104;0;7;1;9;4.9375
12101;8;0;0;0;4;10;2;4;13;9;0;0;9;0;5;0;4;2;0;5;5;13;2;0;5;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;71;0;2;2;10;4.478260869565218
12102;7;0;4;0;1;12;0;1;7;3;0;1;3;0;3;0;4;2;1;6;1;7;3;2;2;0;2;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;46;1;2;1;10;4.294117647058823
12103;7;1;1;0;5;12;3;1;4;4;0;0;6;4;10;0;5;2;0;6;5;4;3;0;1;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;58;0;4;3;10;5.5
12104;6;3;2;0;3;13;4;6;6;6;0;2;7;1;8;0;9;5;0;7;2;5;1;0;4;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;69;0;3;2;8;4.9523809523809526
12105;10;2;2;0;6;15;2;0;4;1;0;1;5;3;6;0;10;4;1;12;7;5;2;0;5;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;72;0;8;5;12;4.913043478260869
12106;3;0;1;0;1;4;2;1;2;4;0;1;0;1;3;0;3;3;0;4;5;0;0;0;1;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;29;0;1;3;11;4.5
12107;1;0;1;0;1;6;0;1;2;2;0;0;5;0;3;0;2;0;0;5;1;2;1;1;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;26;0;3;2;11;5.714285714285714
12108;1;0;0;0;0;3;0;1;2;2;0;0;2;2;4;0;4;1;0;1;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;20;0;0;1;7;4.285714285714286
12109;5;0;0;0;3;4;4;2;2;4;0;0;1;1;3;0;6;2;0;8;0;4;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;33;0;4;2;10;5.5
12110;2;3;1;0;0;4;0;0;1;1;0;1;3;3;1;0;6;0;0;2;0;3;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;22;0;0;1;8;4.0
12111;6;0;1;0;4;4;3;2;4;5;0;0;4;1;5;0;5;1;0;4;3;3;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;39;0;5;5;11;3.7058823529411766
12112;6;1;2;0;3;8;1;0;4;2;0;2;3;0;2;0;4;3;0;3;5;8;2;0;2;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;42;0;3;2;10;4.846153846153846
12113;2;1;2;0;4;8;0;0;3;3;0;0;5;2;2;0;2;0;0;3;8;3;1;2;1;0;1;0;0;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;42;0;1;3;11;4.833333333333333
12114;7;0;1;0;3;7;2;1;5;1;0;1;2;1;3;0;7;2;0;6;2;4;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;35;0;2;1;9;4.142857142857143
12115;4;0;0;0;1;3;0;0;1;1;0;0;0;1;1;0;0;1;0;1;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;0;0;3;13;5.75
12116;2;0;0;0;1;3;0;1;2;4;0;1;3;0;2;0;0;1;1;3;2;4;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;23;0;1;1;9;5.5
12117;2;1;1;0;2;7;2;0;6;1;0;0;2;0;1;0;4;0;0;3;2;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;25;0;1;1;8;4.333333333333333
12118;2;0;1;0;3;7;1;2;6;3;0;0;1;0;6;0;3;0;0;2;2;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;29;0;1;2;9;5.0
12119;6;1;1;0;1;9;1;0;4;0;0;0;4;2;2;0;9;1;0;8;5;7;1;0;4;0;3;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;47;0;2;7;11;5.923076923076923
12120;2;1;2;0;2;4;0;1;0;3;0;1;4;0;2;0;1;1;0;2;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;22;0;1;2;6;4.571428571428571
12121;5;0;0;0;1;6;1;1;4;1;0;1;0;0;3;0;7;2;0;3;5;3;1;1;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;30;0;0;3;11;3.857142857142857
12122;9;0;1;0;2;14;4;1;10;6;0;1;4;3;3;0;4;0;0;9;10;6;2;2;0;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;63;0;5;3;8;4.208333333333333
12123;12;3;6;0;9;19;3;1;9;8;0;2;4;2;9;0;12;6;1;9;10;12;5;0;4;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;96;0;5;4;12;4.705882352941177
12124;12;4;4;0;3;18;3;3;10;7;1;1;3;4;8;0;14;4;0;11;11;14;4;2;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;93;0;2;4;12;4.84375
12125;4;1;1;0;5;9;0;2;3;8;0;1;2;2;5;0;4;0;0;4;6;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;38;0;1;3;11;5.0
12126;4;2;3;0;3;10;0;0;6;6;0;1;6;3;2;0;6;2;0;1;7;8;2;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;49;0;1;2;10;5.357142857142857
12127;13;4;7;0;15;27;0;1;8;14;1;1;10;3;12;0;11;7;0;7;15;16;4;2;3;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;117;0;6;5;11;4.363636363636363
12128;1;1;0;0;5;5;0;1;1;2;0;0;1;3;2;0;5;0;0;2;3;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;24;0;1;2;11;4.666666666666667
12129;3;0;2;0;2;5;1;0;3;4;0;0;2;3;2;0;4;1;0;3;3;2;2;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;28;0;2;2;8;4.090909090909091
12130;2;0;1;0;3;3;0;0;2;3;0;0;1;0;2;0;1;2;0;1;2;5;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;22;0;1;2;7;4.111111111111111
12131;1;1;1;0;4;3;0;0;1;1;0;0;3;1;0;0;3;0;0;1;2;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;16;0;3;2;10;5.6
12132;6;1;2;0;4;8;2;0;6;6;0;0;5;4;2;0;5;0;0;5;6;7;1;0;2;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;49;0;2;3;10;4.625
12133;2;1;1;0;2;3;0;1;2;1;0;1;3;0;0;0;2;1;0;1;2;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;19;0;4;1;8;5.4
12134;3;1;1;0;3;5;1;1;2;3;0;2;7;1;2;0;1;0;2;1;0;3;3;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;31;1;4;1;10;5.75
12135;7;0;2;0;3;16;4;1;7;4;0;0;1;4;9;0;9;3;0;4;7;11;0;0;2;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;61;0;3;1;10;4.619047619047619
12136;5;0;1;0;3;4;0;1;2;2;0;0;1;1;4;0;2;0;0;4;2;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;23;0;1;3;8;5.142857142857143
12137;2;1;2;0;1;9;2;2;5;4;0;0;2;1;3;0;5;1;0;4;2;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;35;0;1;1;10;4.666666666666667
12138;5;1;0;0;1;1;0;0;3;0;0;0;2;1;1;0;3;0;0;1;1;5;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;19;0;0;2;7;4.714285714285714
12139;3;2;2;0;2;5;3;1;4;3;0;2;3;0;3;0;5;0;0;2;4;6;2;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;39;0;1;3;7;3.9285714285714284
12140;13;7;6;0;7;22;7;3;15;8;0;1;12;3;13;0;13;2;0;10;7;17;7;0;5;1;2;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;122;0;3;6;11;5.138888888888889
12141;15;1;3;0;7;9;5;2;6;5;0;1;4;0;7;0;5;5;0;6;4;9;0;1;2;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;67;0;1;6;8;4.04
12142;3;2;0;0;1;1;0;0;2;1;0;0;0;0;1;0;3;2;0;1;2;2;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;18;0;1;1;6;4.5
12143;12;0;8;0;8;13;1;5;9;11;0;1;9;2;8;0;6;6;0;4;10;10;4;0;3;0;2;0;0;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;91;0;4;2;12;4.962962962962963
12144;6;0;3;0;1;5;1;2;1;5;0;0;3;2;5;0;2;2;0;2;4;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;31;0;3;4;9;5.5
12145;4;1;3;0;2;12;1;1;3;2;1;0;1;0;6;0;5;2;0;3;3;7;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;38;0;1;3;8;4.6
12146;4;0;0;0;3;5;3;1;4;1;0;0;1;0;2;0;2;2;0;1;0;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;24;0;1;3;11;4.625
12147;4;1;1;0;1;6;0;2;2;1;0;0;2;0;5;0;6;0;0;3;2;3;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;26;0;1;2;9;4.5
12148;5;0;1;0;1;5;1;1;3;2;0;0;1;0;1;0;4;0;0;6;5;2;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;27;0;1;3;8;4.7
12149;2;1;2;0;1;4;0;1;2;1;0;0;2;0;2;0;2;0;0;0;2;1;0;0;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;19;0;1;1;7;4.5
12150;11;0;6;0;7;19;1;5;8;9;0;2;6;5;7;0;11;4;0;14;12;8;5;1;5;2;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;99;0;5;4;10;5.3
12151;9;1;5;0;3;13;4;3;9;6;0;0;4;6;6;0;13;3;0;10;9;7;4;1;1;1;2;0;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;80;0;5;6;10;4.88
12152;3;0;1;0;2;8;1;2;3;8;0;0;1;1;6;0;8;2;0;6;5;5;2;2;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;41;1;0;2;8;4.111111111111111
12153;7;2;3;0;1;5;1;0;4;8;0;4;4;2;2;0;6;0;0;5;7;4;3;0;4;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;48;0;1;5;7;3.727272727272727
12154;2;0;0;0;3;2;0;1;2;3;0;0;2;2;2;0;1;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;18;0;0;2;7;4.0
12155;2;0;1;0;0;3;2;1;1;3;0;1;1;2;1;0;3;0;0;3;3;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;22;0;3;3;8;4.714285714285714
12156;5;1;2;0;1;6;1;2;0;0;0;2;2;2;2;0;3;1;0;3;3;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;27;0;1;3;10;5.714285714285714
12157;11;1;4;0;9;15;2;3;8;13;0;1;4;2;11;0;12;2;1;9;8;17;4;1;3;0;4;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;94;0;5;7;10;4.1891891891891895
12158;7;1;1;0;5;12;2;2;4;5;0;0;2;4;3;0;10;2;0;10;6;12;5;2;2;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;65;0;4;6;10;4.48
12159;3;0;2;0;2;6;2;3;1;5;0;0;3;2;5;0;8;2;0;6;5;5;0;1;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;43;0;3;5;11;6.7
12160;8;1;2;0;6;21;4;3;8;7;0;2;4;2;6;0;3;4;0;9;12;10;1;0;3;0;3;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;82;0;7;4;10;4.592592592592593
12161;2;1;0;0;2;3;0;1;4;3;0;0;1;0;1;0;1;0;0;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;15;0;0;1;7;5.0
12162;6;1;2;0;7;7;3;3;6;7;1;0;4;1;4;0;9;2;1;5;6;10;5;1;2;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;62;0;3;4;10;4.75
12163;2;0;1;0;2;5;0;1;1;3;0;2;2;0;3;0;4;1;0;0;6;4;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;26;0;0;2;8;3.5833333333333335
12164;3;1;1;0;1;8;1;0;2;3;0;0;0;0;1;0;0;3;0;4;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;19;0;0;1;7;4.125
12165;4;0;1;0;1;4;0;1;2;4;0;1;2;2;3;0;6;0;0;3;6;2;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;29;0;0;3;8;5.111111111111111
12166;5;0;2;0;5;10;1;0;5;4;0;0;1;1;2;0;1;0;1;6;4;7;1;0;3;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;41;0;3;2;9;4.6923076923076925
12167;8;0;1;0;6;10;3;2;6;3;0;0;0;3;7;0;4;0;0;7;1;6;3;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;47;0;3;4;10;5.0
12168;8;1;2;0;2;12;2;2;4;7;0;0;3;4;7;0;7;0;0;5;8;7;2;2;3;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;55;0;1;4;10;5.411764705882353
12169;2;0;0;0;1;6;0;3;3;3;0;1;4;1;5;0;4;1;0;4;1;4;0;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;34;0;5;2;11;4.909090909090909
12170;0;1;0;0;0;5;1;0;0;1;1;0;1;1;2;0;1;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;13;0;0;1;8;3.8333333333333335
12171;2;0;0;0;1;4;4;1;1;2;0;0;2;0;2;0;0;2;0;1;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;18;0;2;2;10;7.25
12172;1;0;1;0;1;5;1;0;4;0;0;0;0;1;0;0;2;0;0;2;2;4;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;19;0;1;1;8;3.875
12173;3;0;1;0;4;9;2;2;4;10;1;1;4;1;4;0;3;0;0;6;10;7;4;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;51;1;1;3;9;5.733333333333333
12174;0;2;0;0;1;2;0;1;2;4;0;0;0;0;1;0;3;0;0;1;2;4;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;18;1;1;1;7;4.0
12175;3;0;0;0;1;2;0;0;2;2;0;0;1;0;3;0;2;1;0;1;1;5;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;18;0;0;1;7;4.0
12176;3;0;2;0;1;3;0;1;3;3;0;1;2;1;2;0;0;0;0;1;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;20;0;0;1;7;5.6
12177;11;2;0;0;9;10;1;1;6;3;0;1;3;1;8;0;5;1;0;6;5;6;2;1;2;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;57;0;3;2;7;4.090909090909091
12178;4;0;0;0;1;2;2;2;4;4;0;0;2;2;3;0;4;0;0;6;4;3;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;34;1;1;3;8;5.5
12179;12;3;3;0;7;20;7;4;6;16;0;2;7;2;13;0;6;4;1;7;11;17;5;3;5;0;4;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;108;0;8;6;11;5.352941176470588
12180;10;0;4;0;7;11;0;7;1;8;0;2;4;0;7;0;2;1;0;3;2;4;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;47;0;2;8;9;4.9411764705882355
12181;5;1;0;0;3;3;1;2;5;5;0;0;1;0;2;0;4;0;0;3;2;5;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;29;0;2;2;12;6.25
12182;5;0;0;0;2;4;0;3;3;4;0;1;4;0;5;0;5;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;26;0;0;2;8;5.0
12183;7;0;0;0;4;5;0;5;1;5;0;1;2;0;5;0;2;0;0;2;4;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;32;0;2;2;8;4.583333333333333
12184;3;1;2;0;3;9;1;2;4;6;0;1;3;1;4;0;7;1;0;4;7;10;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;48;0;5;2;11;5.266666666666667
12185;1;0;0;0;2;5;4;0;3;4;0;1;2;0;2;0;6;2;0;5;2;1;4;2;3;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;32;0;2;3;10;5.090909090909091
12186;6;3;4;0;5;20;3;5;8;13;0;0;8;6;9;0;7;3;0;6;8;13;5;1;4;0;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;94;0;7;5;12;5.592592592592593
12187;11;0;3;0;8;23;4;8;5;15;0;5;11;5;10;0;14;2;0;14;16;17;8;2;7;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;126;0;8;10;10;4.6521739130434785
12188;1;0;0;0;0;5;4;1;1;2;0;1;2;0;1;0;1;1;0;3;2;1;3;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;21;1;2;2;10;7.0
12189;7;1;2;0;5;12;2;1;9;4;0;0;3;1;6;0;3;1;0;6;1;7;0;1;2;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;52;0;2;1;7;4.277777777777778
12190;8;0;3;0;5;7;0;0;3;5;0;1;3;1;5;0;6;0;0;9;9;8;0;0;2;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;52;0;4;1;10;4.470588235294118
12191;5;0;0;0;3;8;1;2;3;3;0;1;3;4;7;0;6;0;0;3;4;4;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;40;0;3;3;9;4.571428571428571
12192;6;2;0;0;5;11;2;3;5;6;0;0;3;2;4;0;4;1;0;2;5;6;2;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;45;0;1;1;8;3.9
