;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words
11322;6;1;1;0;4;11;0;1;1;5;0;5;4;2;9;0;4;2;0;2;2;5;4;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;42;0;4;5;15;7.1
11323;14;2;3;0;8;19;2;5;4;15;0;5;11;6;13;0;9;2;1;8;8;8;13;3;1;0;0;1;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;96;1;4;12;27;7.545454545454546
11324;5;0;0;0;4;8;1;1;1;6;0;3;3;0;1;0;2;3;0;5;5;4;3;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;34;0;0;4;10;5.7
11325;17;2;12;0;7;35;2;5;12;24;0;7;8;7;25;0;14;5;0;15;19;14;7;4;4;0;0;3;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;98;170;0;14;8;25;10.04
11326;1;0;4;0;3;13;1;1;4;5;0;1;2;2;7;0;4;0;0;7;6;4;0;1;0;0;0;0;3;4;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;25;52;0;8;4;26;7.777777777777778
11327;10;0;4;0;5;14;2;4;6;8;1;2;7;3;9;0;3;2;0;6;12;10;5;0;0;0;0;1;2;4;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;83;0;9;5;21;10.545454545454545
11328;22;4;11;0;11;38;3;8;7;29;0;2;19;12;24;0;10;3;0;12;18;10;6;0;1;0;0;2;2;6;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;4;112;160;0;10;8;13;5.32
11329;3;5;1;0;3;17;0;5;2;8;0;0;3;2;10;0;5;0;0;7;5;8;4;3;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;57;0;4;4;11;6.642857142857143
11330;1;1;4;0;3;13;0;1;7;9;0;1;2;3;8;0;1;2;0;11;2;7;4;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;29;57;0;10;6;12;6.916666666666667
11331;4;1;0;0;3;8;0;5;0;9;0;1;0;2;9;0;0;0;0;3;1;3;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22;31;0;3;3;15;6.625
11332;1;0;2;0;6;11;1;3;2;7;0;0;0;2;10;0;1;0;0;4;2;4;4;0;2;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26;41;0;1;6;14;5.5
11333;6;2;2;0;3;8;0;0;0;7;0;0;4;2;4;0;6;1;0;4;3;4;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;31;0;0;7;9;5.333333333333333
11334;5;1;6;0;5;14;3;3;5;5;0;4;7;2;9;0;0;0;0;8;9;7;8;1;1;0;1;3;1;4;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;39;82;0;7;6;13;5.9
11335;3;0;0;0;1;2;0;0;1;2;0;0;1;0;2;0;4;1;0;2;3;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;16;0;0;4;12;4.5
